id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1448763788564520960,1448668199650664455,2021-10-14 17:32:58 EDT,2021-10-14,17:32:58,-0400,286467935,torcentre,Rob Wolvin,,"@ianjamesyoung70 @cbcfifth YA! #LPC should have known Trump would attempt to use Canada for leverage in a trade dispute, should have known China would use Canada as the easy target to strike back at Trump AND that China would seize &amp; hold hostage two Cdns. How could they not have anticipated those? Losers!",en,[],[],[],0,0,0,['lpc'],[],https://twitter.com/TorCentre/status/1448763788564520960,False,,0,,Toronto,,,,,,"[{'screen_name': 'ianjamesyoung70', 'name': 'Ian Young', 'id': '903100790'}, {'screen_name': 'cbcfifth', 'name': 'The Fifth Estate', 'id': '108390264'}]",,,,
1448749628439121927,1448749628439121927,2021-10-14 16:36:42 EDT,2021-10-14,16:36:42,-0400,1309199463190274049,cherylr09307747,Cheryl Robinson,,"Banning Huawei, tougher stance on China and proactively forging relations with democratic allies likely open up more trade opportunities for Canada?  https://t.co/I6TQ3HzWD0",en,[],['https://apple.news/AdKTBsPHST-u24tI3g8IoCw'],[],1,0,1,[],[],https://twitter.com/CherylR09307747/status/1448749628439121927,False,,0,,Toronto,,,,,,[],,,,
1448644360350801920,1448644350854922240,2021-10-14 09:38:24 EDT,2021-10-14,09:38:24,-0400,45632111,tailormann,Taylor Mann,,"There’s also some very specific examples where he mentions a challenge and gives no solution. He mentions China, but has never (in a quick search) proposed any way that Canada + other powers should try to bring them into compliance. No global carbon regime; no trade action. Nadda",en,[],[],[],1,1,0,[],[],https://twitter.com/tailormann/status/1448644360350801920,False,,0,,Toronto,,,,,,[],,,,
1448273565749497863,1448273565749497863,2021-10-13 09:05:00 EDT,2021-10-13,09:05:00,-0400,3664109892,truenorthcentre,True North,,69% of Canadians think Canada should avoid reaching a trade deal with China in the near future. #cdnpoli    https://t.co/AxSLcSyfVA,en,[],['https://tnc.news/2021/10/12/vast-majority-of-canadians-want-more-cooperation-with-allies-on-countering-china/'],[],9,25,124,['cdnpoli'],[],https://twitter.com/TrueNorthCentre/status/1448273565749497863,False,,0,,Toronto,,,,,,[],,,,
1446560821111361586,1446560821111361586,2021-10-08 15:39:10 EDT,2021-10-08,15:39:10,-0400,26605563,mimilee_ca,Mimi Lee 李肖君 🇨🇦🇭🇰,,This is the perfect timing for #Canada to tighten our #coal sale to #China. We should make sure we link #HumanRights issues to our #trade agreements. I mentioned that in the panel discussion with @unpubmedia &amp; @EdHandMedia.  https://t.co/hlJWx4IW4Q,en,"[{'screen_name': 'unpubmedia', 'name': 'unpublished media', 'id': '408241959'}, {'screen_name': 'edhandmedia', 'name': 'ed hand', 'id': '382106589'}]",['https://youtu.be/k3TGlCe0L0c'],[],0,1,4,"['canada', 'coal', 'china', 'humanrights', 'trade']",[],https://twitter.com/mimilee_CA/status/1446560821111361586,False,https://twitter.com/mrbcyber/status/1446553380537700494,0,,Toronto,,,,,,[],,,,
1446143545027534856,1446143545027534856,2021-10-07 12:01:03 EDT,2021-10-07,12:01:03,-0400,550276226,supplypromag,Supply Professional magazine,,Canada is giving China the cold shoulder over its interest in joining an 11-country Pacific Rim trading bloc that is viewed as an important gateway to diversifying Canadian trade with other Asian countries. #trade #china #supplychain  https://t.co/bffYTtIlFv,en,[],['https://bit.ly/3Fq4xon'],[],0,0,0,"['trade', 'china', 'supplychain']",[],https://twitter.com/SupplyProMag/status/1446143545027534856,False,,0,,Toronto,,,,,,[],,,,
